store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,358.98,278.67,74,3,113,113,113,141,231,269,280
STORE_0002,P,35.63,472.95,82,2,92,92,92,115,188,219,227
STORE_0003,P,10.16,272.86,96,3,115,115,115,143,235,273,284
STORE_0004,P,50.78,479.56,99,2,86,86,86,107,175,204,212
STORE_0005,P,149.44,412.93,95,2,128,128,128,160,262,305,317
STORE_0006,P,20.36,74.62,60,2,78,78,78,98,160,187,194
STORE_0007,P,193.26,207.59,76,3,100,100,100,125,204,238,247
STORE_0008,P,228.63,176.43,82,1,150,150,150,187,306,356,370
STORE_0009,P,222.07,94.0,111,1,74,74,74,93,152,177,184
STORE_0010,P,112.45,145.72,73,3,124,124,124,155,253,295,306
STORE_0011,P,188.14,384.85,64,1,134,134,134,168,275,320,332
STORE_0012,P,440.61,412.85,89,1,135,135,135,169,276,321,334
STORE_0013,P,233.32,481.13,103,3,91,91,91,114,186,216,225
STORE_0014,P,247.41,271.31,88,1,81,81,81,102,166,194,201
STORE_0015,P,55.35,146.78,92,1,123,123,123,154,252,294,305
STORE_0016,P,351.02,464.76,93,1,148,148,148,186,303,353,367
STORE_0017,P,496.4,40.87,79,3,77,77,77,97,158,184,191
STORE_0018,P,454.72,82.68,62,1,123,123,123,154,252,293,305
STORE_0019,P,110.44,467.83,83,1,77,77,77,96,158,184,191
STORE_0020,P,139.74,31.35,85,3,149,149,149,187,306,356,370
STORE_0021,P,211.04,297.44,74,1,123,123,123,154,252,293,304
STORE_0022,P,216.56,281.72,89,1,57,57,57,71,116,135,140
STORE_0023,P,66.71,150.89,75,2,64,64,64,80,131,153,159
STORE_0024,P,174.36,394.16,83,1,135,135,135,169,276,322,334
STORE_0025,P,435.54,242.34,111,1,137,137,137,172,281,327,340
STORE_0026,P,365.81,391.19,99,3,136,136,136,169,277,323,335
STORE_0027,P,24.54,123.92,80,3,140,140,140,176,287,334,347
STORE_0028,P,72.18,433.37,67,1,80,80,80,100,164,191,199
STORE_0029,P,385.03,444.71,92,2,105,105,105,131,215,250,260
STORE_0030,P,270.56,341.46,86,2,132,132,132,166,271,316,328
STORE_0031,P,218.15,40.48,73,1,63,63,63,79,129,150,156
STORE_0032,P,194.54,315.86,110,1,133,133,133,167,273,318,330
STORE_0033,P,119.47,462.89,93,3,98,98,98,122,199,232,241
STORE_0034,P,308.03,454.46,110,2,58,58,58,73,119,139,144
STORE_0035,P,296.67,103.84,89,1,120,120,120,150,244,285,296
STORE_0036,M,169.12,284.64,136,5,416,416,416,442,805,1070,1188
STORE_0037,M,9.73,178.21,142,3,621,621,621,660,1203,1599,1775
STORE_0038,M,270.76,500.0,171,3,294,294,294,313,570,758,841
STORE_0039,M,400.67,282.68,159,4,344,344,344,365,666,885,983
STORE_0040,M,97.29,211.01,144,3,308,308,308,328,597,793,881
STORE_0041,M,0.0,500.0,152,3,494,494,494,525,958,1273,1413
STORE_0042,M,370.94,159.88,166,5,238,238,238,253,462,614,681
STORE_0043,M,498.12,492.02,147,3,425,425,425,452,823,1094,1214
STORE_0044,M,413.53,302.92,151,3,566,566,566,601,1095,1456,1616
STORE_0045,M,345.69,346.43,154,4,218,218,218,232,423,562,624
STORE_0046,M,433.15,372.18,152,3,750,750,750,797,1452,1930,2142
STORE_0047,M,85.93,333.68,147,3,321,321,321,341,622,827,918
STORE_0048,G,1.82,167.22,199,5,1425,1425,1425,1425,2493,3645,4392
STORE_0049,G,500.0,436.07,209,5,810,810,810,810,1417,2072,2496
STORE_0050,G,209.37,95.82,216,6,748,748,748,748,1310,1915,2307
