store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,421.13,462.73,60,2,125,125,125,156,255,297,309
STORE_0002,P,360.24,65.01,88,3,113,113,113,141,231,269,279
STORE_0003,P,436.98,338.31,91,1,91,91,91,113,185,216,224
STORE_0004,P,210.8,58.68,100,2,50,50,50,63,102,119,124
STORE_0005,P,219.18,375.32,81,3,133,133,133,166,271,316,328
STORE_0006,P,466.79,473.55,79,3,105,105,105,131,215,250,260
STORE_0007,P,104.05,485.83,99,1,102,102,102,128,209,244,253
STORE_0008,M,406.26,325.15,145,3,201,201,201,214,390,518,575
STORE_0009,M,161.67,389.57,137,3,350,350,350,372,677,900,999
STORE_0010,G,483.46,498.29,224,6,689,689,689,689,1205,1762,2123
