store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,491.71,398.76,93,1,92,92,92,116,189,220,229
STORE_0002,P,330.8,416.92,89,1,65,65,65,81,133,155,161
STORE_0003,P,114.69,233.69,79,3,60,60,60,76,124,144,150
STORE_0004,P,231.56,226.31,88,3,142,142,142,177,290,338,351
STORE_0005,P,312.06,203.2,117,1,74,74,74,93,152,177,184
STORE_0006,P,313.56,477.96,60,3,139,139,139,174,285,332,345
STORE_0007,P,450.8,193.99,118,2,91,91,91,114,186,217,225
STORE_0008,M,327.13,406.47,165,5,466,466,466,496,903,1200,1332
STORE_0009,M,427.74,467.63,164,4,253,253,253,269,490,652,723
STORE_0010,G,167.39,103.49,211,6,1425,1425,1425,1425,2494,3646,4393
