store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,246.5,63.23,115,1,104,104,104,129,212,247,256
STORE_0002,P,493.27,353.0,102,3,144,144,144,180,295,344,357
STORE_0003,P,477.21,150.06,95,1,83,83,83,104,170,198,205
STORE_0004,P,386.26,433.95,81,1,58,58,58,72,118,137,142
STORE_0005,P,368.48,14.99,111,1,125,125,125,156,256,298,309
STORE_0006,P,386.69,137.45,73,3,146,146,146,183,299,348,362
STORE_0007,P,212.76,65.56,91,3,93,93,93,117,191,223,231
STORE_0008,M,339.71,112.08,125,4,424,424,424,451,822,1092,1212
STORE_0009,M,225.19,124.19,170,3,502,502,502,534,973,1293,1435
STORE_0010,G,400.12,460.64,219,5,816,816,816,816,1429,2089,2517
