store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,156.01,212.06,69,3,141,141,141,176,288,336,349
STORE_0002,P,163.1,180.66,79,2,69,69,69,86,141,164,170
STORE_0003,P,25.27,384.76,79,3,98,98,98,122,200,232,241
STORE_0004,P,156.53,14.17,70,1,110,110,110,137,224,261,271
STORE_0005,P,265.41,159.26,86,1,132,132,132,165,270,315,327
STORE_0006,P,12.38,198.66,109,3,92,92,92,116,189,220,228
STORE_0007,P,44.51,172.8,75,2,52,52,52,65,107,125,129
STORE_0008,M,0.0,479.85,162,5,233,233,233,248,451,600,666
STORE_0009,M,95.49,63.17,140,4,624,624,624,664,1209,1607,1784
STORE_0010,G,122.12,500.0,217,6,1405,1405,1405,1405,2459,3596,4332
