store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,419.07,303.94,91,1,131,131,131,163,267,311,323
STORE_0002,P,450.97,382.62,98,2,147,147,147,183,300,349,363
STORE_0003,P,59.37,305.5,78,1,58,58,58,72,118,138,143
STORE_0004,P,130.65,171.12,80,2,109,109,109,136,222,259,269
STORE_0005,P,410.45,382.86,86,2,117,117,117,146,238,278,288
STORE_0006,P,286.19,234.49,116,2,106,106,106,133,217,253,263
STORE_0007,P,156.8,120.42,86,2,150,150,150,187,306,357,371
STORE_0008,P,459.6,271.51,101,3,130,130,130,162,265,309,320
STORE_0009,P,169.07,262.81,78,2,93,93,93,116,190,222,230
STORE_0010,P,271.05,167.96,80,3,143,143,143,179,293,341,354
STORE_0011,P,65.69,182.71,91,2,62,62,62,77,126,147,153
STORE_0012,P,85.26,275.24,90,3,118,118,118,148,242,282,293
STORE_0013,P,449.38,269.8,107,3,95,95,95,119,194,226,235
STORE_0014,P,348.08,39.4,84,1,114,114,114,142,232,270,281
STORE_0015,M,195.12,345.14,120,4,349,349,349,371,675,898,996
STORE_0016,M,455.24,290.13,135,4,567,567,567,603,1099,1461,1622
STORE_0017,M,16.79,366.01,139,5,111,111,111,118,214,285,316
STORE_0018,M,416.09,33.43,157,4,684,684,684,727,1325,1761,1955
STORE_0019,M,491.69,255.83,167,4,167,167,167,178,324,430,478
STORE_0020,G,292.9,396.22,199,6,560,560,560,560,981,1434,1728
